metric,case,candidate,iteration,value,status
compiler-emit-qbe-total,scale-native-input,file-root-native,9,0.062864,0
compiler-emit-qbe-total,scale-native-input,file-root-native,10,0.06716,0
compiler-emit-qbe-total,scale-native-input,configured-native,10,0.076129,0
application-build-total,scale-native-input,file-root-native,-2,0.249599,0
application-build-total,scale-native-input,configured-native,-2,0.29096,0
application-build-total,scale-native-input,configured-native,-1,0.286119,0
application-build-total,scale-native-input,file-root-native,-1,0.27919,0
application-build-total,scale-native-input,file-root-native,0,0.270259,0
application-build-total,scale-native-input,configured-native,0,0.278563,0
application-build-total,scale-native-input,configured-native,1,0.288217,0
application-build-total,scale-native-input,file-root-native,1,0.276396,0
application-build-total,scale-native-input,file-root-native,2,0.276313,0
application-build-total,scale-native-input,configured-native,2,0.290195,0
application-build-total,scale-native-input,configured-native,3,0.274971,0
application-build-total,scale-native-input,file-root-native,3,0.276475,0
application-build-total,scale-native-input,file-root-native,4,0.285735,0
application-build-total,scale-native-input,configured-native,4,0.270227,0
application-build-total,scale-native-input,configured-native,5,0.281172,0
application-build-total,scale-native-input,file-root-native,5,0.280483,0
application-build-total,scale-native-input,file-root-native,6,0.280205,0
application-build-total,scale-native-input,configured-native,6,0.274062,0
application-build-total,scale-native-input,configured-native,7,0.291318,0
application-build-total,scale-native-input,file-root-native,7,0.289178,0
application-build-total,scale-native-input,file-root-native,8,0.281826,0
application-build-total,scale-native-input,configured-native,8,0.28217,0
application-build-total,scale-native-input,configured-native,9,0.285796,0
application-build-total,scale-native-input,file-root-native,9,0.277383,0
application-build-total,scale-native-input,file-root-native,10,0.272945,0
application-build-total,scale-native-input,configured-native,10,0.303141,0
application-build-total,scale-configured-build,configured-native,-2,0.290813,0
application-build-total,scale-configured-build,configured-go,-2,2.243159,0
application-build-total,scale-configured-build,configured-go,-1,1.926642,0
application-build-total,scale-configured-build,configured-native,-1,0.252035,0
application-build-total,scale-configured-build,configured-native,0,0.279216,0
application-build-total,scale-configured-build,configured-go,0,1.953247,0
application-build-total,scale-configured-build,configured-go,1,1.8968720000000001,0
application-build-total,scale-configured-build,configured-native,1,0.248489,0
application-build-total,scale-configured-build,configured-native,2,0.29343,0
application-build-total,scale-configured-build,configured-go,2,1.863743,0
application-build-total,scale-configured-build,configured-go,3,1.9671539999999998,0
application-build-total,scale-configured-build,configured-native,3,0.260116,0
application-build-total,scale-configured-build,configured-native,4,0.281687,0
application-build-total,scale-configured-build,configured-go,4,1.9241190000000001,0
application-build-total,scale-configured-build,configured-go,5,1.868876,0
